Level	Rule Name	Subject	Property	Value
ERROR	missing_label	http://www.semanticweb.org/rjyy/ontologies/2015/5/Anatomy#hasRhythm	rdfs:label	
ERROR	missing_label	http://www.semanticweb.org/rjyy/ontologies/2015/5/Anatomy#hasSeizureProperty	rdfs:label	
ERROR	missing_label	http://www.semanticweb.org/rjyy/ontologies/2015/5/Anatomy#hasSex	rdfs:label	
ERROR	missing_label	http://www.semanticweb.org/rjyy/ontologies/2015/5/Anatomy#hasSign	rdfs:label	
ERROR	missing_label	http://www.semanticweb.org/rjyy/ontologies/2015/5/Anatomy#hasSocialHistory	rdfs:label	
ERROR	missing_label	http://www.semanticweb.org/rjyy/ontologies/2015/5/Anatomy#hasSocioDemographic	rdfs:label	
ERROR	missing_label	http://www.semanticweb.org/rjyy/ontologies/2015/5/Anatomy#hasSurgicalHistory	rdfs:label	
ERROR	missing_label	http://www.semanticweb.org/rjyy/ontologies/2015/5/Anatomy#hasSymptom	rdfs:label	
ERROR	missing_label	http://www.semanticweb.org/rjyy/ontologies/2015/5/Anatomy#hasTestResult	rdfs:label	
ERROR	missing_label	http://www.semanticweb.org/rjyy/ontologies/2015/5/Anatomy#isAgeOf	rdfs:label	
ERROR	missing_label	http://www.semanticweb.org/rjyy/ontologies/2015/5/Anatomy#isAmplitudeOf	rdfs:label	
ERROR	missing_label	http://www.semanticweb.org/rjyy/ontologies/2015/5/Anatomy#isAnatomyOf	rdfs:label	
ERROR	missing_label	http://www.semanticweb.org/rjyy/ontologies/2015/5/Anatomy#isDemographicOf	rdfs:label	
ERROR	missing_label	http://www.semanticweb.org/rjyy/ontologies/2015/5/Anatomy#isDevelopmentalHistoryOf	rdfs:label	
ERROR	missing_label	http://www.semanticweb.org/rjyy/ontologies/2015/5/Anatomy#isDistributionOf	rdfs:label	
ERROR	missing_label	http://www.semanticweb.org/rjyy/ontologies/2015/5/Anatomy#isDurationOf	rdfs:label	
ERROR	missing_label	http://www.semanticweb.org/rjyy/ontologies/2015/5/Anatomy#isEEGPropertyOf	rdfs:label	
ERROR	missing_label	http://www.semanticweb.org/rjyy/ontologies/2015/5/Anatomy#isEEGResultOf	rdfs:label	
ERROR	missing_label	http://www.semanticweb.org/rjyy/ontologies/2015/5/Anatomy#isFamilyHistoryOf	rdfs:label	
ERROR	missing_label	http://www.semanticweb.org/rjyy/ontologies/2015/5/Anatomy#isFormOf	rdfs:label	
ERROR	missing_label	http://www.semanticweb.org/rjyy/ontologies/2015/5/Anatomy#isFrequencyOf	rdfs:label	
ERROR	missing_label	http://www.semanticweb.org/rjyy/ontologies/2015/5/Anatomy#isHistoryOf	rdfs:label	
ERROR	missing_label	http://www.semanticweb.org/rjyy/ontologies/2015/5/Anatomy#isIctalRelationshipOf	rdfs:label	
ERROR	missing_label	http://www.semanticweb.org/rjyy/ontologies/2015/5/Anatomy#isLocationOf	rdfs:label	
ERROR	missing_label	http://www.semanticweb.org/rjyy/ontologies/2015/5/Anatomy#isMedicalHistoryOf	rdfs:label	
ERROR	missing_label	http://www.semanticweb.org/rjyy/ontologies/2015/5/Anatomy#isOccurrenceOf	rdfs:label	
ERROR	missing_label	http://www.semanticweb.org/rjyy/ontologies/2015/5/Anatomy#isOnsetOf	rdfs:label	
ERROR	missing_label	http://www.semanticweb.org/rjyy/ontologies/2015/5/Anatomy#isOrientationOf	rdfs:label	
ERROR	missing_label	http://www.semanticweb.org/rjyy/ontologies/2015/5/Anatomy#isPhysicalExamOf	rdfs:label	
ERROR	missing_label	http://www.semanticweb.org/rjyy/ontologies/2015/5/Anatomy#isPolarityOf	rdfs:label	
ERROR	missing_label	http://www.semanticweb.org/rjyy/ontologies/2015/5/Anatomy#isQuantityOf	rdfs:label	
ERROR	missing_label	http://www.semanticweb.org/rjyy/ontologies/2015/5/Anatomy#isRhythmOf	rdfs:label	
ERROR	missing_label	http://www.semanticweb.org/rjyy/ontologies/2015/5/Anatomy#isSeizurePropertyOf	rdfs:label	
ERROR	missing_label	http://www.semanticweb.org/rjyy/ontologies/2015/5/Anatomy#isSexOf	rdfs:label	
ERROR	missing_label	http://www.semanticweb.org/rjyy/ontologies/2015/5/Anatomy#isSignOf	rdfs:label	
ERROR	missing_label	http://www.semanticweb.org/rjyy/ontologies/2015/5/Anatomy#isSocialHistoryOf	rdfs:label	
ERROR	missing_label	http://www.semanticweb.org/rjyy/ontologies/2015/5/Anatomy#isSocioDemographicOF	rdfs:label	
ERROR	missing_label	http://www.semanticweb.org/rjyy/ontologies/2015/5/Anatomy#isSurgicalHistoryOf	rdfs:label	
ERROR	missing_label	http://www.semanticweb.org/rjyy/ontologies/2015/5/Anatomy#isSymptomOf	rdfs:label	
ERROR	missing_label	http://www.semanticweb.org/rjyy/ontologies/2015/5/Anatomy#isTestResultOf	rdfs:label	
ERROR	missing_label	http://www.semanticweb.org/rjyy/ontologies/2015/5/Anatomy#isaLaboratoryFindingOf	rdfs:label	
ERROR	missing_label	https://bio.scai.fraunhofer.de/ontology/epilepsy#HasPolarity	rdfs:label	
ERROR	missing_label	https://bio.scai.fraunhofer.de/ontology/epilepsy#associatedWith	rdfs:label	
ERROR	missing_label	https://bio.scai.fraunhofer.de/ontology/epilepsy#fromArticle	rdfs:label	
ERROR	missing_label	https://bio.scai.fraunhofer.de/ontology/epilepsy#fromEPILONT	rdfs:label	
ERROR	missing_label	https://bio.scai.fraunhofer.de/ontology/epilepsy#fromESSO	rdfs:label	
ERROR	missing_label	https://bio.scai.fraunhofer.de/ontology/epilepsy#fromEpSO	rdfs:label	
ERROR	missing_label	https://bio.scai.fraunhofer.de/ontology/epilepsy#fromILAE	rdfs:label	
ERROR	missing_label	https://bio.scai.fraunhofer.de/ontology/epilepsy#fromNCBIBook	rdfs:label	
ERROR	missing_label	https://bio.scai.fraunhofer.de/ontology/epilepsy#fromPubMed	rdfs:label	
ERROR	missing_label	https://bio.scai.fraunhofer.de/ontology/epilepsy#hasAge	rdfs:label	
ERROR	missing_label	https://bio.scai.fraunhofer.de/ontology/epilepsy#hasAmplitude	rdfs:label	
ERROR	missing_label	https://bio.scai.fraunhofer.de/ontology/epilepsy#hasAnatomy	rdfs:label	
ERROR	missing_label	https://bio.scai.fraunhofer.de/ontology/epilepsy#hasDemographic	rdfs:label	
ERROR	missing_label	https://bio.scai.fraunhofer.de/ontology/epilepsy#hasDevelopmentalHistory	rdfs:label	
ERROR	missing_label	https://bio.scai.fraunhofer.de/ontology/epilepsy#hasDistribution	rdfs:label	
ERROR	missing_label	https://bio.scai.fraunhofer.de/ontology/epilepsy#hasDuration	rdfs:label	
ERROR	missing_label	https://bio.scai.fraunhofer.de/ontology/epilepsy#hasEEGProperty	rdfs:label	
ERROR	missing_label	https://bio.scai.fraunhofer.de/ontology/epilepsy#hasEEGResult	rdfs:label	
ERROR	missing_label	https://bio.scai.fraunhofer.de/ontology/epilepsy#hasEpidemiology	rdfs:label	
ERROR	missing_label	https://bio.scai.fraunhofer.de/ontology/epilepsy#hasFamilyHistory	rdfs:label	
ERROR	missing_label	https://bio.scai.fraunhofer.de/ontology/epilepsy#hasForm	rdfs:label	
ERROR	missing_label	https://bio.scai.fraunhofer.de/ontology/epilepsy#hasFrequency	rdfs:label	
ERROR	missing_label	https://bio.scai.fraunhofer.de/ontology/epilepsy#hasGene	rdfs:label	
ERROR	missing_label	https://bio.scai.fraunhofer.de/ontology/epilepsy#hasHistory	rdfs:label	
ERROR	missing_label	https://bio.scai.fraunhofer.de/ontology/epilepsy#hasIctalRelationship	rdfs:label	
ERROR	missing_label	https://bio.scai.fraunhofer.de/ontology/epilepsy#hasLaboratoryFinding	rdfs:label	
ERROR	missing_label	https://bio.scai.fraunhofer.de/ontology/epilepsy#hasLocation	rdfs:label	
ERROR	missing_label	https://bio.scai.fraunhofer.de/ontology/epilepsy#hasMedicalHistory	rdfs:label	
ERROR	missing_label	https://bio.scai.fraunhofer.de/ontology/epilepsy#hasObserver	rdfs:label	
ERROR	missing_label	https://bio.scai.fraunhofer.de/ontology/epilepsy#hasOccurrence	rdfs:label	
ERROR	missing_label	https://bio.scai.fraunhofer.de/ontology/epilepsy#hasOnset	rdfs:label	
ERROR	missing_label	https://bio.scai.fraunhofer.de/ontology/epilepsy#hasOrientation	rdfs:label	
ERROR	missing_label	https://bio.scai.fraunhofer.de/ontology/epilepsy#hasPhysicalExam	rdfs:label	
ERROR	missing_label	https://bio.scai.fraunhofer.de/ontology/epilepsy#hasQuantity	rdfs:label	
ERROR	missing_label	https://bio.scai.fraunhofer.de/ontology/epilepsy#hasRhythm	rdfs:label	
ERROR	missing_label	https://bio.scai.fraunhofer.de/ontology/epilepsy#hasSeizureProperty	rdfs:label	
ERROR	missing_label	https://bio.scai.fraunhofer.de/ontology/epilepsy#hasSex	rdfs:label	
ERROR	missing_label	https://bio.scai.fraunhofer.de/ontology/epilepsy#hasSign	rdfs:label	
ERROR	missing_label	https://bio.scai.fraunhofer.de/ontology/epilepsy#hasSocialHistory	rdfs:label	
ERROR	missing_label	https://bio.scai.fraunhofer.de/ontology/epilepsy#hasSocioDemographic	rdfs:label	
ERROR	missing_label	https://bio.scai.fraunhofer.de/ontology/epilepsy#hasSurgicalHistory	rdfs:label	
ERROR	missing_label	https://bio.scai.fraunhofer.de/ontology/epilepsy#hasSymptom	rdfs:label	
ERROR	missing_label	https://bio.scai.fraunhofer.de/ontology/epilepsy#hasTestResult	rdfs:label	
ERROR	missing_label	https://bio.scai.fraunhofer.de/ontology/epilepsy#isAGeneOf	rdfs:label	
ERROR	missing_label	https://bio.scai.fraunhofer.de/ontology/epilepsy#isAgeOf	rdfs:label	
ERROR	missing_label	https://bio.scai.fraunhofer.de/ontology/epilepsy#isAmplitudeOf	rdfs:label	
ERROR	missing_label	https://bio.scai.fraunhofer.de/ontology/epilepsy#isAnatomyOf	rdfs:label	
ERROR	missing_label	https://bio.scai.fraunhofer.de/ontology/epilepsy#isDemographicOf	rdfs:label	
ERROR	missing_label	https://bio.scai.fraunhofer.de/ontology/epilepsy#isDevelopmentalHistoryOf	rdfs:label	
ERROR	missing_label	https://bio.scai.fraunhofer.de/ontology/epilepsy#isDistributionOf	rdfs:label	
ERROR	missing_label	https://bio.scai.fraunhofer.de/ontology/epilepsy#isDurationOf	rdfs:label	
ERROR	missing_label	https://bio.scai.fraunhofer.de/ontology/epilepsy#isEEGPropertyOf	rdfs:label	
ERROR	missing_label	https://bio.scai.fraunhofer.de/ontology/epilepsy#isEEGResultOf	rdfs:label	
ERROR	missing_label	https://bio.scai.fraunhofer.de/ontology/epilepsy#isFamilyHistoryOf	rdfs:label	
ERROR	missing_label	https://bio.scai.fraunhofer.de/ontology/epilepsy#isFormOf	rdfs:label	
ERROR	missing_label	https://bio.scai.fraunhofer.de/ontology/epilepsy#isFrequencyOf	rdfs:label	
ERROR	missing_label	https://bio.scai.fraunhofer.de/ontology/epilepsy#isHistoryOf	rdfs:label	
ERROR	missing_label	https://bio.scai.fraunhofer.de/ontology/epilepsy#isIctalRelationshipOf	rdfs:label	
ERROR	missing_label	https://bio.scai.fraunhofer.de/ontology/epilepsy#isLocationOf	rdfs:label	
ERROR	missing_label	https://bio.scai.fraunhofer.de/ontology/epilepsy#isMedicalHistoryOf	rdfs:label	
ERROR	missing_label	https://bio.scai.fraunhofer.de/ontology/epilepsy#isOccurrenceOf	rdfs:label	
ERROR	missing_label	https://bio.scai.fraunhofer.de/ontology/epilepsy#isOnsetOf	rdfs:label	
ERROR	missing_label	https://bio.scai.fraunhofer.de/ontology/epilepsy#isOrientationOf	rdfs:label	
ERROR	missing_label	https://bio.scai.fraunhofer.de/ontology/epilepsy#isPhysicalExamOf	rdfs:label	
ERROR	missing_label	https://bio.scai.fraunhofer.de/ontology/epilepsy#isPolarityOf	rdfs:label	
ERROR	missing_label	https://bio.scai.fraunhofer.de/ontology/epilepsy#isQuantityOf	rdfs:label	
ERROR	missing_label	https://bio.scai.fraunhofer.de/ontology/epilepsy#isRhythmOf	rdfs:label	
ERROR	missing_label	https://bio.scai.fraunhofer.de/ontology/epilepsy#isSeizurePropertyOf	rdfs:label	
ERROR	missing_label	https://bio.scai.fraunhofer.de/ontology/epilepsy#isSexOf	rdfs:label	
ERROR	missing_label	https://bio.scai.fraunhofer.de/ontology/epilepsy#isSignOf	rdfs:label	
ERROR	missing_label	https://bio.scai.fraunhofer.de/ontology/epilepsy#isSocialHistoryOf	rdfs:label	
ERROR	missing_label	https://bio.scai.fraunhofer.de/ontology/epilepsy#isSocioDemographicOF	rdfs:label	
ERROR	missing_label	https://bio.scai.fraunhofer.de/ontology/epilepsy#isSurgicalHistoryOf	rdfs:label	
ERROR	missing_label	https://bio.scai.fraunhofer.de/ontology/epilepsy#isSymptomOf	rdfs:label	
ERROR	missing_label	https://bio.scai.fraunhofer.de/ontology/epilepsy#isTestResultOf	rdfs:label	
ERROR	missing_label	https://bio.scai.fraunhofer.de/ontology/epilepsy#isaLaboratoryFindingOf	rdfs:label	
ERROR	missing_label	https://bio.scai.fraunhofer.de/ontology/epilepsy#refersTo	rdfs:label	
ERROR	missing_label	https://bio.scai.fraunhofer.de/ontology/epilepsy#seeAlso	rdfs:label	
ERROR	duplicate_label	https://bio.scai.fraunhofer.de/ontology/0000406	rdfs:label	<isImitatorFor^^http://www.w3.org/1999/02/22-rdf-syntax-ns#langString>
ERROR	duplicate_label	https://bio.scai.fraunhofer.de/ontology/0000410	rdfs:label	<isImitatorFor^^http://www.w3.org/1999/02/22-rdf-syntax-ns#langString>
ERROR	multiple_definitions	IAO:0000115	IAO:0000115	A property representing the English language definitions of what NCI means by the concept. They may also include information about the definition's source and attribution in a form that can easily be interpreted by software.
ERROR	multiple_definitions	IAO:0000115	IAO:0000115	English language definitions of what NCI means by the concept. These are limited to 1024 characters. They may also include information about the definition's source and attribution in a form that can easily be interpreted by software.
ERROR	multiple_labels	IAO:0000111	rdfs:label	editor preferred term~editor preferred label
ERROR	multiple_labels	IAO:0000111	rdfs:label	编辑首选术语~编辑首选标签
ERROR	multiple_labels	RO:0002604	rdfs:label	is opposite of
ERROR	multiple_labels	RO:0002604	rdfs:label	is_opposite_of
ERROR	multiple_labels	oboInOwl:hasExactSynonym	rdfs:label	has exact synonym
ERROR	multiple_labels	oboInOwl:hasExactSynonym	rdfs:label	has_exact_synonym
ERROR	multiple_labels	oboInOwl:hasRelatedSynonym	rdfs:label	has_related_synonym
ERROR	multiple_labels	oboInOwl:hasRelatedSynonym	rdfs:label	<http://www.geneontology.org/formats/oboInOwl#hasRelatedSynonym>
ERROR	multiple_labels	oboInOwl:inSubset	rdfs:label	in subset
ERROR	multiple_labels	oboInOwl:inSubset	rdfs:label	in_subset
WARN	annotation_whitespace	BFO:0000002	IAO:0000602	<(forall (x y) (if (and (Continuant x) (exists (t) (continuantPartOfAt y x t))) (Continuant y))) // axiom label in BFO2 CLIF: [009-002] >
WARN	annotation_whitespace	BFO:0000002	IAO:0000602	<(forall (x y) (if (and (Continuant x) (exists (t) (hasContinuantPartOfAt y x t))) (Continuant y))) // axiom label in BFO2 CLIF: [126-001] >
WARN	annotation_whitespace	BFO:0000002	IAO:0000602	<(forall (x) (if (Continuant x) (Entity x))) // axiom label in BFO2 CLIF: [008-002] >
WARN	annotation_whitespace	BFO:0000002	IAO:0000602	<(forall (x) (if (Material Entity x) (exists (t) (and (TemporalRegion t) (existsAt x t))))) // axiom label in BFO2 CLIF: [011-002] >
WARN	annotation_whitespace	BFO:0000003	IAO:0000602	<(forall (x) (iff (Occurrent x) (and (Entity x) (exists (y) (temporalPartOf y x))))) // axiom label in BFO2 CLIF: [079-001] >
WARN	annotation_whitespace	BFO:0000004	IAO:0000602	<(forall (x t) (if (IndependentContinuant x) (exists (r) (and (SpatialRegion r) (locatedInAt x r t))))) // axiom label in BFO2 CLIF: [134-001] >
WARN	annotation_whitespace	BFO:0000004	IAO:0000602	<(forall (x t) (if (and (IndependentContinuant x) (existsAt x t)) (exists (y) (and (Entity y) (specificallyDependsOnAt y x t))))) // axiom label in BFO2 CLIF: [018-002] >
WARN	annotation_whitespace	BFO:0000004	IAO:0000602	<(iff (IndependentContinuant a) (and (Continuant a) (not (exists (b t) (specificallyDependsOnAt a b t))))) // axiom label in BFO2 CLIF: [017-002] >
WARN	annotation_whitespace	BFO:0000006	IAO:0000602	<(forall (x y t) (if (and (SpatialRegion x) (continuantPartOfAt y x t)) (SpatialRegion y))) // axiom label in BFO2 CLIF: [036-001] >
WARN	annotation_whitespace	BFO:0000006	IAO:0000602	<(forall (x) (if (SpatialRegion x) (Continuant x))) // axiom label in BFO2 CLIF: [035-001] >
WARN	annotation_whitespace	BFO:0000008	IAO:0000602	<(forall (x y) (if (and (TemporalRegion x) (occurrentPartOf y x)) (TemporalRegion y))) // axiom label in BFO2 CLIF: [101-001] >
WARN	annotation_whitespace	BFO:0000008	IAO:0000602	<(forall (x) (if (TemporalRegion x) (Occurrent x))) // axiom label in BFO2 CLIF: [100-001] >
WARN	annotation_whitespace	BFO:0000009	IAO:0000602	<(forall (x) (if (TwoDimensionalSpatialRegion x) (SpatialRegion x))) // axiom label in BFO2 CLIF: [039-001] >
WARN	annotation_whitespace	BFO:0000011	IAO:0000602	<(forall (r) (if (SpatioTemporalRegion r) (occupiesSpatioTemporalRegion r r))) // axiom label in BFO2 CLIF: [107-002] >
WARN	annotation_whitespace	BFO:0000011	IAO:0000602	<(forall (x t) (if (SpatioTemporalRegion x) (exists (y) (and (SpatialRegion y) (spatiallyProjectsOntoAt x y t))))) // axiom label in BFO2 CLIF: [099-001] >
WARN	annotation_whitespace	BFO:0000011	IAO:0000602	<(forall (x y) (if (and (SpatioTemporalRegion x) (occurrentPartOf y x)) (SpatioTemporalRegion y))) // axiom label in BFO2 CLIF: [096-001] >
WARN	annotation_whitespace	BFO:0000011	IAO:0000602	<(forall (x) (if (SpatioTemporalRegion x) (Occurrent x))) // axiom label in BFO2 CLIF: [095-001] >
WARN	annotation_whitespace	BFO:0000011	IAO:0000602	<(forall (x) (if (SpatioTemporalRegion x) (exists (y) (and (TemporalRegion y) (temporallyProjectsOnto x y))))) // axiom label in BFO2 CLIF: [098-001] >
WARN	annotation_whitespace	BFO:0000015	IAO:0000602	<(iff (Process a) (and (Occurrent a) (exists (b) (properTemporalPartOf b a)) (exists (c t) (and (MaterialEntity c) (specificallyDependsOnAt a c t))))) // axiom label in BFO2 CLIF: [083-003] >
WARN	annotation_whitespace	BFO:0000016	IAO:0000602	<(forall (x t) (if (and (RealizableEntity x) (existsAt x t)) (exists (y) (and (MaterialEntity y) (specificallyDepends x y t))))) // axiom label in BFO2 CLIF: [063-002] >
WARN	annotation_whitespace	BFO:0000016	IAO:0000602	<(forall (x) (if (Disposition x) (and (RealizableEntity x) (exists (y) (and (MaterialEntity y) (bearerOfAt x y t)))))) // axiom label in BFO2 CLIF: [062-002] >
WARN	annotation_whitespace	BFO:0000017	IAO:0000602	<(forall (x t) (if (RealizableEntity x) (exists (y) (and (IndependentContinuant y) (not (SpatialRegion y)) (bearerOfAt y x t))))) // axiom label in BFO2 CLIF: [060-002] >
WARN	annotation_whitespace	BFO:0000017	IAO:0000602	<(forall (x) (if (RealizableEntity x) (and (SpecificallyDependentContinuant x) (exists (y) (and (IndependentContinuant y) (not (SpatialRegion y)) (inheresIn x y)))))) // axiom label in BFO2 CLIF: [058-002] >
WARN	annotation_whitespace	BFO:0000018	IAO:0000602	<(forall (x) (if (ZeroDimensionalSpatialRegion x) (SpatialRegion x))) // axiom label in BFO2 CLIF: [037-001] >
WARN	annotation_whitespace	BFO:0000019	IAO:0000602	<(forall (x) (if (Quality x) (SpecificallyDependentContinuant x))) // axiom label in BFO2 CLIF: [055-001] >
WARN	annotation_whitespace	BFO:0000019	IAO:0000602	<(forall (x) (if (exists (t) (and (existsAt x t) (Quality x))) (forall (t_1) (if (existsAt x t_1) (Quality x))))) // axiom label in BFO2 CLIF: [105-001] >
WARN	annotation_whitespace	BFO:0000020	IAO:0000602	<(iff (SpecificallyDependentContinuant a) (and (Continuant a) (forall (t) (if (existsAt a t) (exists (b) (and (IndependentContinuant b) (not (SpatialRegion b)) (specificallyDependsOnAt a b t))))))) // axiom label in BFO2 CLIF: [050-003] >
WARN	annotation_whitespace	BFO:0000023	IAO:0000602	<(forall (x) (if (Role x) (RealizableEntity x))) // axiom label in BFO2 CLIF: [061-001] >
WARN	annotation_whitespace	BFO:0000024	IAO:0000602	<(forall (x) (if (FiatObjectPart x) (and (MaterialEntity x) (forall (t) (if (existsAt x t) (exists (y) (and (Object y) (properContinuantPartOfAt x y t)))))))) // axiom label in BFO2 CLIF: [027-004] >
WARN	annotation_whitespace	BFO:0000026	IAO:0000602	<(forall (x) (if (OneDimensionalSpatialRegion x) (SpatialRegion x))) // axiom label in BFO2 CLIF: [038-001] >
WARN	annotation_whitespace	BFO:0000027	IAO:0000116	An entity a is an object aggregate if and only if there is a mutually exhaustive and pairwise disjoint partition of a into objects 
WARN	annotation_whitespace	BFO:0000027	IAO:0000602	<(forall (x) (if (ObjectAggregate x) (and (MaterialEntity x) (forall (t) (if (existsAt x t) (exists (y z) (and (Object y) (Object z) (memberPartOfAt y x t) (memberPartOfAt z x t) (not (= y z)))))) (not (exists (w t_1) (and (memberPartOfAt w x t_1) (not (Object w)))))))) // axiom label in BFO2 CLIF: [025-004] >
WARN	annotation_whitespace	BFO:0000028	IAO:0000602	<(forall (x) (if (ThreeDimensionalSpatialRegion x) (SpatialRegion x))) // axiom label in BFO2 CLIF: [040-001] >
WARN	annotation_whitespace	BFO:0000029	IAO:0000602	<(forall (x) (if (Site x) (ImmaterialEntity x))) // axiom label in BFO2 CLIF: [034-002] >
WARN	annotation_whitespace	BFO:0000031	IAO:0000602	<(iff (GenericallyDependentContinuant a) (and (Continuant a) (exists (b t) (genericallyDependsOnAt a b t)))) // axiom label in BFO2 CLIF: [074-001] >
WARN	annotation_whitespace	BFO:0000034	IAO:0000602	<(forall (x) (if (Function x) (Disposition x))) // axiom label in BFO2 CLIF: [064-001] >
WARN	annotation_whitespace	BFO:0000035	IAO:0000602	<(forall (x) (if (ProcessBoundary x) (exists (y) (and (ZeroDimensionalTemporalRegion y) (occupiesTemporalRegion x y))))) // axiom label in BFO2 CLIF: [085-002] >
WARN	annotation_whitespace	BFO:0000035	IAO:0000602	<(iff (ProcessBoundary a) (exists (p) (and (Process p) (temporalPartOf a p) (not (exists (b) (properTemporalPartOf b a)))))) // axiom label in BFO2 CLIF: [084-001] >
WARN	annotation_whitespace	BFO:0000038	IAO:0000602	<(forall (x) (if (OneDimensionalTemporalRegion x) (TemporalRegion x))) // axiom label in BFO2 CLIF: [103-001] >
WARN	annotation_whitespace	BFO:0000040	IAO:0000602	<(forall (x) (if (MaterialEntity x) (IndependentContinuant x))) // axiom label in BFO2 CLIF: [019-002] >
WARN	annotation_whitespace	BFO:0000040	IAO:0000602	<(forall (x) (if (and (Entity x) (exists (y t) (and (MaterialEntity y) (continuantPartOfAt x y t)))) (MaterialEntity x))) // axiom label in BFO2 CLIF: [021-002] >
WARN	annotation_whitespace	BFO:0000040	IAO:0000602	<(forall (x) (if (and (Entity x) (exists (y t) (and (MaterialEntity y) (continuantPartOfAt y x t)))) (MaterialEntity x))) // axiom label in BFO2 CLIF: [020-002] >
WARN	annotation_whitespace	BFO:0000140	IAO:0000602	<(iff (ContinuantFiatBoundary a) (and (ImmaterialEntity a) (exists (b) (and (or (ZeroDimensionalSpatialRegion b) (OneDimensionalSpatialRegion b) (TwoDimensionalSpatialRegion b)) (forall (t) (locatedInAt a b t)))) (not (exists (c t) (and (SpatialRegion c) (continuantPartOfAt c a t)))))) // axiom label in BFO2 CLIF: [029-001] >
